squirrel_id,grid_year,grid,yearn,experiment,mid,locx,locy,litter,nest,n_pups,date,julian_date,year,t_return,return_lat,t_move,m_return,observer,nest_type,cones_counts,mustelid_tracks,LRS,ARS,mom_age,predator,locX,month,locY,local.density,scaled_lat,males,dist,age_sq,litter_id,average_growth,scaled_julian_date,scaled_pups,scaled_density,latency_transformed
20060,SU_2017,SU,2017,control,-1.4.,-1.5,4.5,1,2,2,5/18/17,138,nonmast,88,88,108,y,nKP/ARM,grass,1.542168675,19,NA,0,3,low predator,-1.5,5,4.5,1.695141406,-1.698842683,1.13009427,0.2,9,7759,1.728,-0.277822089,-0.850906436,0.591665366,-1.666284282
20060,SU_2017,SU,2017,control,-1.4.,-1.5,4.5,1,1,2,4/23/17,113,nonmast,249,249,268,y,SWK/nMI,wb,1.542168675,19,NA,0,3,low predator,-1.5,4,4.5,0,-0.518383001,0,0.2,9,7759,1.728,-1.891435235,-0.850906436,-1.041331043,-0.310726504
21342,KL_2017,KL,2017,control,-1.8.,-1.5,8.5,1,2,3,6/7/17,158,nonmast,187,187,286,y,nKP/ARM,wb,1.142857143,19,1,1,3,low predator,-1.5,6,8.5,0,-0.972969959,0,0.360555128,9,7828,NA,0.896055998,0.304666329,-1.081101161,-0.756641596
21342,KL_2017,KL,2017,control,-1.8.,-1.5,8.5,1,1,3,5/15/17,135,nonmast,NA,420,NA,n,ZCF/nMI,wb,1.142857143,19,1,1,3,low predator,-1.5,5,8.5,2.448537586,0.735397158,0.75339618,0.360555128,9,7828,NA,-0.68040073,0.304666329,0.577105799,0.687933323
19719,KL_2016,KL,2016,control,-1.1.,-1.5,1.5,1,2,2,5/12/16,133,nonmast,162,162,235,y,JST,grass,0,32,0,0,3,low predator,-1.5,5,1.5,1.695141406,-1.156271152,0.941745225,0,9,6522,NA,0.659519547,-0.508965669,0.021242658,-0.957229136
19719,KL_2016,KL,2016,control,-1.1.,-1.5,1.5,1,1,2,4/18/16,109,nonmast,378,378,382,y,ERS,grass,0,32,0,0,3,low predator,-1.5,4,1.5,0,0.427451154,0,0,9,6522,NA,-1.139809093,-0.508965669,-0.91997051,0.465143199
20060,SU_2016,SU,2016,control,-1.4./-26,-1.5,4.5,1,2,2,5/15/16,136,nonmast,220,220,310,y,SWK,grass,0,32,NA,1,2,low predator,-1.5,5,4.5,2.260188541,-0.731012385,1.318443316,0.2,4,6544,NA,0.880811187,-0.587136564,0.88685038,-0.511412464
20060,SU_2016,SU,2016,control,-1.4./-26,-1.5,4.5,1,1,2,4/23/16,114,nonmast,300,300,305,y,ABM,NA,0,32,NA,1,2,low predator,-1.5,4,4.5,0,-0.144448568,0,0.2,4,6544,NA,-0.685661403,-0.587136564,-1.041602795,0.015674556
25119,SU_2021,SU,2021,control,-117,-1.5,16.2,1,1,3,5/30/21,150,nonmast,NA,420,NA,n,SEL,wbr,7.554216867,36,NA,0,2,low predator,-1.5,5,16.2,0.37669809,0.735397158,0.188349045,0.943398113,4,9905,NA,-1.003773769,NA,0.577350269,0.687933323
10184,KL_2009,KL,2009,control,-1.1,-1.5,1,2,2,2,7/30/09,211,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,1,0,3,high predator,-1.5,7,1,0.188349045,0.735397158,0,0.4,9,4465,NA,2.538390609,-1.941678383,-0.351988219,0.687933323
10184,KL_2009,KL,2009,control,-1.1,-1.5,1,2,1,3,7/6/09,187,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,1,0,3,high predator,-1.5,7,1,0.188349045,0.735397158,0,0.4,9,4465,NA,1.244158068,-0.485419596,-0.351988219,0.687933323
10184,KL_2009,KL,2009,control,-1.1,-1.5,1,1,1,3,5/21/09,141,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,1,0,3,high predator,-1.5,5,1,0.75339618,0.735397158,0,0.509901951,9,4464,NA,-1.236454303,-0.485419596,0.591639771,0.687933323
10184,KL_2008,KL,2008,control,-1.1.,-1.5,1.5,1,1,4,4/6/08,97,nonmast,NA,420,NA,n,rwt,NA,38.53571429,329,1,0,2,high predator,-1.5,4,1.5,0,0.735397158,0,0.640312424,4,4193,NA,-1.541816998,1.404422514,-0.86769537,0.687933323
24577,KL_2021,KL,2021,control,-14,-1.7,1.8,1,2,2,6/13/21,164,nonmast,NA,420,NA,n,SEL/LLR,wbr cavity,12.98809524,36,2,2,2,low predator,-1.7,6,1.8,0,0.735397158,0,2.308679276,4,9853,NA,0.627717639,-1.107479445,-0.602887219,0.687933323
12972,SU_2017,SU,2017,control,"-2,19",-2,19,1,2,1,6/12/17,163,nonmast,NA,420,NA,n,JBF/MCS,grass,1.542168675,19,2,0,6,low predator,-2,6,19,0,0.735397158,0,0.3,36,7901,NA,1.335791056,-2.155629637,-1.041331043,0.687933323
12972,SU_2017,SU,2017,control,"-2,19",-2,19,1,1,1,5/15/17,135,nonmast,386,386,NA,y,ARM/nKP/JGR/MJT,grass,1.542168675,19,2,0,6,low predator,-2,5,19,1.695141406,0.486107536,0.941745225,0.3,36,7901,NA,-0.471455667,-2.155629637,0.591665366,0.508498961
19764,KL_2017,KL,2017,control,"-2,12",-2,12,1,2,3,6/11/17,162,nonmast,131,131,145,y,MMS/MJD,grass,1.142857143,19,0,0,4,low predator,-2,6,12,0,-1.383564631,0,0.2,16,7744,NA,1.170222385,0.304666329,-1.081101161,-1.228895391
19764,KL_2017,KL,2017,control,"-2,12",-2,12,1,1,3,5/22/17,142,nonmast,95,95,126,y,MCS/ZCF,grass,1.142857143,19,0,0,4,low predator,-2,5,12,3.578631857,-1.647518349,1.695141406,0.2,16,7744,NA,-0.200609552,0.304666329,1.342432089,-1.588757898
20857,KL_2017,KL,2017,control,-215,-2,15,1,2,3,5/28/17,148,nonmast,NA,420,NA,n,nKP/ARM,wb,1.142857143,19,5,2,3,low predator,-2,5,15,3.201933766,0.735397158,1.318443316,0,9,8131,NA,0.210640029,0.304666329,1.087323325,0.687933323
20857,KL_2017,KL,2017,control,-215,-2,15,1,1,3,5/10/17,130,nonmast,NA,420,NA,n,nKP/MCS,grass,1.142857143,19,5,2,3,low predator,-2,5,15,3.201933766,0.735397158,1.318443316,0,9,8131,NA,-1.023108714,0.304666329,1.087323325,0.687933323
21366,KL_2017,KL,2017,control,-27,-2,7,1,2,1,6/21/17,172,nonmast,NA,420,NA,n,nMI,wb,1.142857143,19,1,1,3,low predator,-2,6,7,0,0.735397158,0,1.992485885,9,7933,1.912903226,1.855638354,-2.471182447,-1.081101161,0.687933323
21366,KL_2017,KL,2017,control,-27,-2,7,1,1,2,5/21/17,141,nonmast,280,280,330,y,SWK,wb,1.142857143,19,1,1,3,low predator,-2,5,7,2.448537586,-0.291089522,0.75339618,1.992485885,9,7933,1.912903226,-0.269151149,-1.083258059,0.577105799,-0.108741987
21907,SU_2017,SU,2017,control,"-2,20",-2,20,1,2,3,6/7/17,158,nonmast,238,238,272,y,nMI,wb,1.542168675,19,1,1,3,low predator,-2,6,20,0,-0.599035526,0,0.632455532,9,7938,NA,1.013068427,0.453816766,-1.041331043,-0.385397761
21907,SU_2017,SU,2017,control,"-2,20",-2,20,1,1,3,5/16/17,136,nonmast,NA,420,NA,n,SWK,wb,1.542168675,19,1,1,3,low predator,-2,5,20,1.506792361,0.735397158,0.75339618,0.632455532,9,7938,NA,-0.406911141,0.453816766,0.41022132,0.687933323
22175,BT_2017,BT,2017,lac control,-2,-2,0,1,2,3,6/5/17,156,nonmast,272,272,NA,y,SWK,wb,NA,19,0,0,2,low predator,-2,6,0,0,-0.349745904,0,NA,4,8133,NA,0.402141893,0.330357311,-0.756036516,-0.159748943
22175,BT_2017,BT,2017,lac control,-2,-2,0,1,1,3,5/14/17,134,nonmast,NA,420,NA,n,MCS/MJD/JGR,wb,NA,19,0,0,2,low predator,-2,5,0,0.75339618,0.735397158,0,NA,4,8133,NA,-1.06473838,0.330357311,-0.147403346,0.687933323
19764,KL_2016,KL,2016,control,-212,-2,12,1,2,2,5/15/16,136,nonmast,NA,420,NA,n,SBS,NA,0,32,0,0,3,low predator,-2,5,12,4.332028037,0.735397158,2.071839496,0.2,9,6525,NA,0.884435627,-0.508965669,1.485352032,0.687933323
19764,KL_2016,KL,2016,control,-212,-2,12,1,1,2,4/20/16,111,nonmast,NA,420,NA,n,FVK,NA,0,32,0,0,3,low predator,-2,4,12,0,0.735397158,0,0.2,9,6525,NA,-0.98986504,-0.508965669,-0.91997051,0.687933323
20857,KL_2016,KL,2016,control,-215,-2,15,1,1,2,4/26/16,117,nonmast,NA,420,NA,n,SBS,NA,0,32,5,0,2,low predator,-2,4,15,0,0.735397158,0,0,4,6615,NA,-0.54003288,-0.508965669,-0.91997051,0.687933323
24577,KL_2021,KL,2021,control,-14,-2,1.5,1,1,2,5/20/21,140,nonmast,NA,420,NA,n,SEL/MBB/KAC/LLR,wbr,12.98809524,36,2,2,2,low predator,-2,5,1.5,0.75339618,0.735397158,0.37669809,2.692582404,4,9853,NA,-1.196322854,-1.107479445,0.81258712,0.687933323
10759,KL_2009,KL,2009,control,-215,-2,15,1,1,4,6/23/09,174,nonmast,373,373,NA,y,NA,NA,12.08333333,314,0,0,1,high predator,-2,6,15,0,0.390790915,0,0,1,4483,NA,0.543115441,0.970839191,-0.666530882,0.437812547
10137,KL_2008,KL,2008,control,-24,-2,4,1,2,1,5/5/08,126,nonmast,NA,420,NA,n,NA,NA,38.53571429,329,3,1,3,high predator,-2,5,4,1.695141406,0.735397158,0.75339618,2.9,9,4186,1.692307692,-0.139851262,-2.964891974,0.924593428,0.687933323
10137,KL_2008,KL,2008,control,-24,-2,4,1,1,4,4/9/08,100,nonmast,NA,NA,NA,y,NA,NA,38.53571429,329,3,1,3,high predator,-2,4,4,0,NA,0,2.9,9,4186,1.692307692,-1.39678606,1.404422514,-0.86769537,NA
10722,KL_2008,KL,2008,control,-215,-2,15,1,2,3,6/3/08,155,nonmast,NA,NA,NA,NA,NA,NA,38.53571429,329,1,1,2,high predator,-2,6,15,0,NA,0,3.014962686,4,4206,1.576923077,1.262114475,-0.052015649,-0.86769537,NA
10722,KL_2008,KL,2008,control,-215,-2,15,1,1,3,5/8/08,129,nonmast,205,205,225,y,NA,NA,38.53571429,329,1,1,2,high predator,-2,5,15,1.695141406,-0.8409931,0.941745225,3.014962686,4,4206,1.576923077,0.005179676,-0.052015649,0.924593428,-0.620421375
21137,KL_2017,KL,2017,control,-2.4.,-2.5,4.5,1,2,3,5/24/17,144,nonmast,NA,420,NA,n,nKP/ARM/SB,wb,1.142857143,19,0,0,3,low predator,-2.5,5,4.5,2.260188541,0.735397158,0.941745225,0.2,9,7930,NA,-0.063526358,0.304666329,0.449551418,0.687933323
21137,KL_2017,KL,2017,control,-2.4.,-2.5,4.5,1,1,4,4/30/17,120,nonmast,NA,420,NA,n,JGR/MMS,grass,1.142857143,19,0,0,3,low predator,-2.5,4,4.5,0,0.735397158,0,0.2,9,7930,NA,-1.708524683,1.692590717,-1.081101161,0.687933323
23356,BT_2018,BT,2018,chickadee,-2,-2.5,0,1,2,3,5/31/18,151,nonmast,NA,420,NA,n,MKD,grass,NA,26,NA,NA,NA,low predator,-2.5,5,0,0.565047135,0.735397158,0,NA,NA,8977,NA,0.468521286,0.142133811,-0.659934107,0.687933323
23356,BT_2018,BT,2018,chickadee,-2,-2.5,0,1,1,3,5/9/18,129,nonmast,NA,420,NA,n,AKR,wbr,NA,26,NA,NA,NA,low predator,-2.5,5,0,0.565047135,0.735397158,0,NA,NA,8977,NA,-1.249390095,0.142133811,-0.659934107,0.687933323
10137,KL_2009,KL,2009,control,-2.4.,-2.5,4.5,1,2,5,7/6/09,187,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,3,0,4,high predator,-2.5,7,4.5,0.188349045,0.735397158,0,0.1,16,4458,NA,1.244158068,2.427097979,-0.351988219,0.687933323
10137,KL_2009,KL,2009,control,-2.4.,-2.5,4.5,1,1,5,6/11/09,162,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,3,0,4,high predator,-2.5,6,4.5,0,0.735397158,0,0.1,16,4458,NA,-0.104000829,2.427097979,-0.666530882,0.687933323
25178,KL_2021,KL,2021,control,-35,-2.7,4.1,2,1,4,6/13/21,164,nonmast,240,240,240,y,LLR,wbr,12.98809524,36,NA,NA,NA,low predator,-2.7,6,4.1,0,-0.58437143,0,NA,NA,9908,NA,0.627717639,1.610879193,-0.602887219,-0.371694795
20061,SU_2017,SU,2017,control,-32,-3,2,1,1,2,4/24/17,114,nonmast,168,168,192,y,SSJ/HLS,grass,1.542168675,19,0,0,3,low predator,-3,4,2,0,-1.112278866,0,0.141421356,9,8034,NA,-1.826890709,-0.850906436,-1.041331043,-0.907751404
20061,SU_2016,SU,2016,control,-32,-3,2,1,2,3,5/14/16,135,nonmast,335,335,401,y,DWI,NA,0,19,0,0,3,low predator,-3,5,2,1.13009427,0.112173102,0.565047135,0.141421356,9,6545,NA,0.809607888,0.85401682,-0.077376208,0.223808948
21382,KL_2017,KL,2017,control,"-3,13",-3,13,1,2,3,6/10/17,161,nonmast,NA,420,NA,n,nKP/ARM,wb,1.142857143,19,0,0,3,low predator,-3,6,13,0,0.735397158,0,0,9,7832,NA,1.101680788,0.304666329,-1.081101161,0.687933323
21382,KL_2017,KL,2017,control,"-3,13",-3,13,1,1,3,5/20/17,140,nonmast,60,60,65,y,nKP/ARM,wb,1.142857143,19,0,0,3,low predator,-3,5,13,3.390282811,-1.904140018,1.506792361,0,9,7832,NA,-0.337692745,0.304666329,1.214877707,-2.012617703
20061,SU_2017,SU,2017,control,"-3,2",-3,2,1,2,2,5/20/17,140,nonmast,133,133,146,y,LEP/SSJ,grass,1.542168675,32,0,0,2,low predator,-3,5,2,0.75339618,-1.368900535,0.565047135,0.141421356,4,8034,NA,-0.148733038,-0.850906436,-0.315554862,-1.210456758
20061,SU_2016,SU,2016,control,-32,-3,2,1,1,3,4/20/16,111,nonmast,NA,420,NA,n,"EBC, JGR",grass,0,32,0,0,2,low predator,-3,4,2,0,0.735397158,0,0.141421356,4,6545,NA,-0.899271302,0.85401682,-1.041602795,0.687933323
21100,SU_2016,SU,2016,control,-315,-3,15,1,2,2,5/10/16,131,nonmast,NA,420,NA,n,BJD,cavity,0,32,0,0,2,low predator,-3,5,15,1.318443316,0.735397158,0.75339618,0.5,4,6642,NA,0.524794689,-0.587136564,0.083328224,0.687933323
21100,SU_2016,SU,2016,control,-315,-3,15,1,1,2,4/13/16,104,nonmast,NA,420,NA,n,JST,grass,0,32,0,0,2,low predator,-3,4,15,0,0.735397158,0,0.5,4,6642,NA,-1.397694399,-0.587136564,-1.041602795,0.687933323
10317,KL_2009,KL,2009,control,-310,-3,10,1,2,4,6/11/09,162,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,0,0,3,high predator,-3,6,10,0,0.735397158,0,0,9,4468,0,-0.104000829,0.970839191,-0.666530882,0.687933323
10317,KL_2009,KL,2009,control,-310,-3,10,1,1,4,5/13/09,133,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,0,0,3,high predator,-3,5,10,2.071839496,0.735397158,1.695141406,0,9,4468,0,-1.66786515,0.970839191,2.793438415,0.687933323
24506,KL_2021,KL,2021,control,-114,-3.9,15.1,1,2,3,5/26/21,146,nonmast,NA,420,NA,n,KAC/SEL,underground,12.98809524,36,0,0,2,low predator,-3.9,5,15.1,0.565047135,0.735397158,0.37669809,2.961418579,4,9860,NA,-0.740312731,0.251699874,0.458718535,0.687933323
25178,KL_2021,KL,2021,control,-35,-4,5.7,2,2,4,7/8/21,189,nonmast,NA,420,NA,n,SEL,grass,12.98809524,36,NA,NA,NA,low predator,-4,7,5.7,0,0.735397158,0,NA,NA,9908,NA,2.527759819,1.610879193,-0.602887219,0.687933323
10461,KL_2009,KL,2009,control,-414,-4,14,1,1,3,6/23/09,174,nonmast,105,105,237,y,NA,NA,12.08333333,314,0,0,1,high predator,-4,6,14,0,-1.574197871,0,0.4,1,4476,NA,0.543115441,-0.485419596,-0.666530882,-1.482803643
10317,KL_2008,KL,2008,control,-49,-4,9,1,2,3,5/15/08,136,nonmast,30,30,100,y,NA,NA,38.53571429,329,0,0,2,high predator,-4,5,9,3.013584721,-2.12410145,2.260188541,1.58113883,4,4196,NA,0.343585199,-0.052015649,2.318595825,-2.493232895
10317,KL_2008,KL,2008,control,-49,-4,9,1,1,3,4/20/08,111,nonmast,192,192,NA,y,NA,NA,38.53571429,329,0,0,2,high predator,-4,4,9,0.188349045,-0.93630972,0.188349045,1.58113883,4,4196,NA,-0.865005953,-0.052015649,-0.668552171,-0.718168477
25107,SU_2021,SU,2021,control,-3.4,-4.4,5.2,1,1,3,6/8/21,159,nonmast,NA,420,NA,n,LLR,grass,7.554216867,36,0,0,2,low predator,-4.4,6,5.2,0,0.735397158,0,NA,4,9906,NA,-0.314742622,NA,-0.577350269,0.687933323
24818,KL_2021,KL,2021,control,-4.1,-4.9,9.8,1,2,2,5/19/21,139,nonmast,NA,420,NA,n,SEL/KAC,wbr,12.98809524,36,NA,NA,2,low predator,-4.9,5,9.8,1.318443316,0.735397158,0.565047135,0.447213595,4,9856,NA,-1.272324541,-1.107479445,1.874192876,0.687933323
22008,KL_2017,KL,2017,control,-59,-5,9,1,2,3,5/31/17,151,nonmast,245,245,262,y,SWK/ZCF,wb,1.142857143,19,1,1,3,low predator,-5,5,9,2.825235676,-0.547711192,1.318443316,0.5,9,7850,NA,0.41626482,0.304666329,0.832214562,-0.337685122
22008,KL_2017,KL,2017,control,-59,-5,9,1,1,3,5/6/17,126,nonmast,NA,420,NA,n,nMI/MCS,grass,1.142857143,19,1,1,3,low predator,-5,5,9,2.825235676,0.735397158,1.318443316,0.5,9,7850,NA,-1.297275101,0.304666329,0.832214562,0.687933323
22016,KL_2017,KL,2017,control,-515,-5,15,1,2,2,5/28/17,148,nonmast,238,238,255,y,ZCF/HLS,wb,1.142857143,19,NA,1,2,low predator,-5,5,15,2.260188541,-0.599035526,1.13009427,0.7,4,7947,NA,0.210640029,-1.083258059,0.449551418,-0.385397761
22016,KL_2016,KL,2016,control,-515,-5,15,1,1,2,4/20/16,111,nonmast,NA,420,NA,n,JGR,NA,0,19,NA,1,2,low predator,-5,4,15,0,0.735397158,0,0.7,4,6708,NA,-0.98986504,-0.508965669,-0.91997051,0.687933323
11020,KL_2016,KL,2016,control,-513,-5,13,1,2,2,5/11/16,132,nonmast,NA,420,NA,n,SBS,grass,0,32,0,0,4,low predator,-5,5,13,3.955329947,0.735397158,1.883490451,0.360555128,16,7137,NA,0.584547521,-0.508965669,1.27619355,0.687933323
11020,KL_2016,KL,2016,control,-513,-5,13,1,1,2,4/18/16,109,nonmast,NA,420,NA,n,STT,wb,0,32,0,0,4,low predator,-5,4,13,0,0.735397158,0,0.360555128,16,7137,NA,-1.139809093,-0.508965669,-0.91997051,0.687933323
22016,KL_2017,KL,2017,control,-515,-5,15,1,1,2,5/4/17,124,nonmast,NA,420,NA,n,HLS/MJD,wb,1.142857143,32,NA,0,1,low predator,-5,5,15,2.260188541,0.735397158,1.13009427,0.7,1,7947,NA,-1.434358295,-1.083258059,0.449551418,0.687933323
22016,KL_2016,KL,2016,control,-515,-5,15,1,2,2,5/22/16,143,nonmast,NA,420,NA,n,MMS,grass,0,32,NA,0,1,low predator,-5,5,15,2.260188541,0.735397158,1.13009427,0.7,1,6708,NA,1.409239814,-0.508965669,0.334980381,0.687933323
10391,KL_2008,KL,2008,control,-53,-5,3,1,2,3,5/29/08,150,nonmast,192,192,235,y,rwt,NA,38.53571429,329,5,1,1,high predator,-5,5,3,0.941745225,-0.93630972,0.37669809,2.40208243,1,4202,NA,1.020396244,-0.052015649,0.128020628,-0.718168477
10391,KL_2008,KL,2008,control,-53,-5,3,1,1,3,5/5/08,126,nonmast,248,248,280,y,NA,NA,38.53571429,329,5,1,1,high predator,-5,5,3,0.941745225,-0.525715049,0.37669809,2.40208243,1,4202,NA,-0.139851262,-0.052015649,0.128020628,-0.317445735
23894,SU_2019,SUX,2019,chickadee,-5.16,-5.5,16,1,1,4,6/18/19,169,mast,NA,420,NA,n,LKE,underground,0.831325301,22,NA,NA,NA,low predator,-5.5,6,16,0,0.735397158,0,NA,NA,9246,NA,-1.064683149,0.661437828,-0.540061725,0.687933323
19561,KL_2016,KL,2016,control,-5.6,-5.5,6,1,2,2,5/16/16,137,nonmast,NA,420,NA,n,JGR,grass,0,32,NA,0,3,low predator,-5.5,5,6,2.636886631,0.735397158,1.506792361,0.1,9,6511,NA,0.959407654,-0.508965669,0.544138863,0.687933323
19561,KL_2016,KL,2016,control,-5.6,-5.5,6,1,2,2,5/14/16,135,nonmast,NA,420,NA,n,JGR,grass,0,32,NA,0,3,low predator,-5.5,5,6,2.636886631,0.735397158,1.506792361,0.1,9,6511,NA,0.809463601,-0.508965669,0.544138863,0.687933323
19561,KL_2016,KL,2016,control,-5.6,-5.5,6,1,1,2,4/20/16,111,nonmast,138,138,175,y,SBS,NA,0,32,NA,0,3,low predator,-5.5,4,6,0,-1.332240297,0,0.1,9,6511,NA,-0.98986504,-0.508965669,-0.91997051,-1.164957806
20537,KL_2016,KL,2016,control,-611,-6,11,1,2,2,5/18/16,139,nonmast,270,270,NA,y,yS,NA,0,32,0,0,2,low predator,-6,5,11,3.390282811,-0.364409999,1.883490451,0.316227766,4,6589,NA,1.109351707,-0.508965669,0.962455826,-0.172617465
20537,KL_2016,KL,2016,control,-611,-6,11,1,1,2,4/23/16,114,nonmast,225,225,245,y,ABM,NA,0,32,0,0,2,low predator,-6,4,11,0,-0.694352146,0,0.316227766,4,6589,NA,-0.76494896,-0.508965669,-0.91997051,-0.475907064
10391,KL_2009,KL,2009,control,-63,-6,3,1,2,4,7/4/09,185,nonmast,205,205,223,y,NA,NA,12.08333333,314,5,0,2,high predator,-6,7,3,0.188349045,-0.8409931,0,0,4,4474,NA,1.136305356,0.970839191,-0.351988219,-0.620421375
10391,KL_2009,KL,2009,control,-63,-6,3,1,1,4,6/7/09,158,nonmast,129,129,184,y,NA,NA,12.08333333,314,5,0,2,high predator,-6,6,3,0,-1.398228726,0,0,4,4474,NA,-0.319706253,0.970839191,-0.666530882,-1.247475321
8572,KL_2008,KL,2008,control,-63,-6,3,1,2,2,5/15/08,136,nonmast,149,149,244,y,NA,NA,38.53571429,329,2,0,3,high predator,-6,5,3,0.565047135,-1.251587772,0.188349045,0,9,4175,NA,0.343585199,-1.508453811,-0.270265771,-1.06767657
8572,KL_2008,KL,2008,control,-63,-6,3,1,1,3,4/20/08,111,nonmast,210,210,270,y,rwt,NA,38.53571429,329,2,0,3,high predator,-6,4,3,0,-0.804332862,0,0,9,4175,NA,-0.865005953,-0.052015649,-0.86769537,-0.583654951
8592,KL_2008,KL,2008,control,-612,-6,12,1,1,4,4/15/08,106,nonmast,355,355,391,y,rwt,NA,38.53571429,329,0,0,3,high predator,-6,4,12,0.188349045,0.258814057,0.188349045,1.414213562,9,4177,NA,-1.106724184,1.404422514,-0.668552171,0.337872957
20867,KL_2017,KL,2017,control,-6.10.,-6.5,10.5,1,1,3,5/25/17,145,nonmast,NA,420,NA,n,MMS/MJD,grass,1.142857143,19,0,0,3,low predator,-6.5,5,10.5,2.825235676,0.735397158,1.318443316,0.3,9,7810,NA,0.005015239,0.304666329,0.832214562,0.687933323
13445,KL_2016,KL,2016,control,-75,-7,5,1,2,3,5/21/16,142,nonmast,NA,420,NA,n,ERS,NA,0,19,0,0,6,low predator,-7,5,5,1.883490451,0.735397158,1.13009427,0,36,6490,NA,1.334267787,1.119724473,0.125821899,0.687933323
13445,KL_2016,KL,2016,control,-75,-7,5,1,1,3,4/27/16,118,nonmast,NA,420,NA,n,NA,NA,0,19,0,0,6,low predator,-7,4,5,0,0.735397158,0,0,36,6490,NA,-0.465060853,1.119724473,-0.91997051,0.687933323
13445,KL_2017,KL,2017,control,"-7,5",-7,5,1,2,4,6/13/17,164,nonmast,335,335,415,y,SWK,grass,1.142857143,32,0,0,5,low predator,-7,6,5,0,0.112173102,0,0,25,7904,NA,1.307305579,1.692590717,-1.081101161,0.223808948
13445,KL_2017,KL,2017,control,"-7,5",-7,5,1,1,4,5/23/17,143,nonmast,NA,420,NA,n,MMS/JBF,wb,1.142857143,32,0,0,5,low predator,-7,5,5,1.506792361,0.735397158,0.75339618,0,25,7904,NA,-0.132067955,1.692590717,-0.060666108,0.687933323
19550,KL_2016,KL,2016,control,-73,-7,3,1,2,2,5/2/16,123,nonmast,117,117,153,y,SMK,wb,0,32,0,0,4,low predator,-7,5,3,1.506792361,-1.486213299,0.941745225,0.1,16,7039,NA,-0.09020072,-0.508965669,-0.083336582,-1.362116473
10818,KL_2009,KL,2009,control,-712,-7,12,1,2,3,7/9/09,190,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,16,2,1,high predator,-7,7,12,0.188349045,0.735397158,0,1,1,4484,2.1,1.405937135,-0.485419596,-0.351988219,0.687933323
10818,KL_2009,KL,2009,control,-712,-7,12,1,1,3,6/16/09,167,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,16,2,1,high predator,-7,6,12,0,0.735397158,0,0,1,4484,2.1,0.16563095,-0.485419596,-0.666530882,0.687933323
8732,KL_2008,KL,2008,control,-711,-7,11,1,2,2,5/21/08,142,nonmast,32,32,186,y,NA,NA,38.53571429,329,0,0,2,high predator,-7,5,11,2.260188541,-2.109437354,1.695141406,0,4,4183,NA,0.633647076,-1.508453811,1.522023027,-2.455179955
8732,KL_2008,KL,2008,control,-711,-7,11,1,1,2,4/26/08,117,nonmast,NA,NA,NA,NA,NA,NA,38.53571429,329,0,0,2,high predator,-7,4,11,0.188349045,NA,0.188349045,0,4,4183,NA,-0.574944077,-1.508453811,-0.668552171,NA
13412,KL_2016,KL,2016,control,-811,-8,11,1,2,3,5/16/16,137,nonmast,NA,420,NA,n,ABM,NA,0,32,12,0,4,low predator,-8,5,11,2.071839496,0.735397158,1.318443316,0.3,16,6487,NA,0.959407654,1.119724473,0.23040114,0.687933323
23903,SU_2019,SUX,2019,chickadee,-8.17,-8.5,17,2,2,4,8/25/19,237,mast,NA,420,NA,n,AJH,wbr,0.831325301,22,NA,NA,NA,low predator,-8.5,8,17,0.188349045,0.735397158,0,NA,NA,9348,NA,0.865942294,0.661437828,1.620185175,0.687933323
23903,SU_2019,SUX,2019,chickadee,-8.17,-8.5,17,2,1,4,7/30/19,211,mast,NA,420,NA,n,AnD,grass,0.831325301,22,NA,NA,NA,low predator,-8.5,7,17,0,0.735397158,0,NA,NA,9348,NA,0.127761978,0.661437828,-0.540061725,0.687933323
23903,SU_2019,SUX,2019,chickadee,-8.17,-8.5,17,1,1,4,6/18/19,169,mast,NA,420,NA,n,LSM,grass,0.831325301,22,NA,NA,NA,low predator,-8.5,6,17,0,0.735397158,0,NA,NA,9251,NA,-1.064683149,0.661437828,-0.540061725,0.687933323
23902,SU_2019,SUX,2019,chickadee,"-10,17",-10,17,2,2,4,8/25/19,237,mast,NA,420,NA,n,AJH,wbr,0.831325301,22,NA,NA,NA,low predator,-10,8,17,0.188349045,0.735397158,0,NA,NA,9341,NA,0.865942294,0.661437828,1.620185175,0.687933323
23902,SU_2019,SUX,2019,chickadee,"-10,17",-10,17,2,1,2,7/29/19,210,mast,300,300,NA,y,AnD,wbr,0.831325301,22,NA,NA,NA,low predator,-10,7,17,0,-0.144448568,0,NA,NA,9341,NA,0.099370427,-1.984313483,-0.540061725,0.015674556
23902,SU_2019,SUX,2019,chickadee,"-10,17",-10,17,1,1,3,6/14/19,165,mast,NA,420,NA,n,LKE,underground,0.831325301,22,NA,NA,NA,low predator,-10,6,17,0,0.735397158,0,NA,NA,9250,NA,-1.178249351,-0.661437828,-0.540061725,0.687933323
